Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,stage1_prediction,benign_prob,attack_prob,attack_type
0.0008087281605249,0.0165379766537976,4.808547674345917e-06,7.027357502758238e-06,8.372093023255815e-06,4.609250398724083e-07,0.0023368251410153,0.0242130750605326,0.009092002405729,0.000845234470888,0.0107044198895027,0.0557359307359307,0.0330611676693196,0.0087391527105197,0.0057610177848556,0.4000004031150717,0.0055127244487275,0.0128796768996918,0.0160223900644276,0.0002572416387988,0.016279425,0.016279425,0.0,0.016279425,0.0162794331976713,0.0162807416666666,0.0162807416666666,0.0,0.0162807416666666,0.0162807416666666,0.0,0.0,0.9998643732907334,0.9947268926355954,3.3592922643333334e-07,5.0389383965e-07,0.0367917586460632,0.0074939564867042,0.0350599315008459,0.012061684916861,0.0001454017857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0389554794520548,0.009092002405729,0.0330611676693196,0.9998643732907334,4.808547674345917e-06,8.391388011721216e-06,7.027357502758238e-06,4.6089092585808907e-07,0.0,0.0,5.034334158964135e-06,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0008087281605249,4.541667120833379e-06,0.0,3.513678751379119e-06,3.10077519379845e-06,1.148325358851675e-07,0.0016116035455278,0.0193704600484261,0.0067348165968363,0.0,0.0041436464088397,0.0389610389610389,0.0164733845826367,0.0,0.0058618009275564,0.4007504690431999,4.541666212500046e-06,0.0,4.541666212500046e-06,4.549999507083388e-06,0.0,0.0,0.0,0.0,8.333333263888889e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998643726699356,0.994726855579116,0.0006253908693333,0.000938086304,0.0294334069168506,0.00290088638195,0.0195205479431471,0.0039047069994698,1.5238095236607145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0260273972602739,0.0067348165968363,0.0164733845826367,0.9998643726699356,0.0,3.1079214858226725e-06,3.513678751379119e-06,1.1482403689198069e-07,0.0,0.0,0.0,0.9999998863786124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0008087281605249,0.0005065083839841,4.808547674345917e-06,7.027357502758238e-06,4.651162790697674e-06,4.210526315789474e-07,0.0012087026591458,0.0145278450363196,0.0050511124476272,0.0,0.0075966850828729,0.0714285714285714,0.0302012050681674,0.0,0.0057634813566089,0.4000131646069542,0.0001689027608875,0.0004136667020533,0.000506449949355,1.333333188888905e-07,3.3333333333333334e-08,3.3333333333333334e-08,0.0,3.3333333333333334e-08,4.166666631944445e-08,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,0.0,0.0,0.9998643729182548,0.994726862990412,1.0970505795166668e-05,1.645575869275e-05,0.0220750551876379,0.0053182917002417,0.0272773972556031,0.0118075528790364,0.0001393392857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0303082191780821,0.0050511124476272,0.0302012050681674,0.9998643729182548,4.808547674345917e-06,4.661882228734009e-06,7.027357502758238e-06,4.210214686039291e-07,0.0,0.0,5.034334158964135e-06,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0008087281605249,0.0002619166928583,4.808547674345917e-06,7.027357502758238e-06,6.821705426356589e-06,7.527910685805423e-07,0.0017727639000805,0.0213075060532687,0.0074082982565199,0.0,0.0135819521178637,0.1277056277056277,0.0539960939097539,0.0,0.0057694787216626,0.4000254631103189,8.737221348500116e-05,0.0002138238508746,0.000261849973815,1.416666513194461e-07,3.3333333333333334e-08,3.3333333333333334e-08,0.0,3.3333333333333334e-08,4.166666631944445e-08,3.3333333333333334e-08,3.3333333333333334e-08,0.0,3.3333333333333334e-08,3.3333333333333334e-08,0.0,0.0,0.9998643729182548,0.9947268852242996,2.12192585991e-05,3.182888789865e-05,0.0323767476085356,0.009508460918614,0.0465410958824416,0.0222259818899633,0.0004937142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0517123287671232,0.0074082982565199,0.0539960939097539,0.9998643729182548,4.808547674345917e-06,6.837427268809879e-06,7.027357502758238e-06,7.527353529585399e-07,0.0,0.0,5.034334158964135e-06,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0008087281605249,0.9878278321161168,4.808547674345917e-06,7.027357502758238e-06,7.054263565891473e-06,3.3333333333333335e-07,0.0020547945205479,0.0193704600484261,0.0076608538789013,0.0011621973974617,0.006042817679558,0.0562770562770562,0.0239092873456325,0.0001052909964844,0.0057609229624608,0.4000000067488157,0.3291667337499933,0.8054245283018867,0.983333335,0.0002835416359496,0.9916666666666668,0.9916666666666668,0.0,0.9916666666666668,0.991666666736111,0.9833333333333334,0.9833333333333334,0.0,0.9833333333333334,0.9833333333333334,0.0,0.0,0.9998643732907334,0.994726862990412,5.624013e-09,8.436019499999998e-09,0.0294334069168506,0.0042304593070104,0.0270462328720811,0.0066857641168759,4.467410714285715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0300513698630137,0.0076608538789013,0.0239092873456325,0.9998643732907334,4.808547674345917e-06,7.070521380246579e-06,7.027357502758238e-06,3.333086626447773e-07,0.0,0.0,5.034334158964135e-06,0.999999864026864,0.0011253332381136,0.0,0.0011253332381136,0.0011253332381136,0.9833333333333334,0.0,0.9833333333333334,0.9833333333333334,BENIGN,1.0,0.0,N/A
0.0012207217517357,0.9673005467300548,7.212821511518875e-05,4.9191502519307664e-05,4.775193798449612e-05,4.082934609250399e-07,0.0214343271555197,0.0,0.0064822609744549,0.0196646483566291,0.0143876611418047,0.0,0.0041837167193965,0.0099335497337589,0.0057609253539686,0.4000000516902531,0.0333552811472304,0.0574908071195987,0.0833655833301083,5.99999935000007e-07,0.96730035,0.06448669,0.0491162152087757,0.0837097583333333,1.983333316805556e-06,0.9209243666666668,0.0708403358974359,0.0453581146410636,0.08371325,0.0001236666666666,0.0,0.0,0.999864381981904,0.9947272187326136,4.594689173333334e-08,6.03052954e-08,0.0,0.0214343271555197,0.010837384001693,0.0218802825788337,0.000478475422427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0099543378995547,0.0064822609744549,0.0041837167193965,0.999864381981904,7.212821511518875e-05,4.786199088166915e-05,4.9191502519307664e-05,4.082632422825979e-07,0.1250152587890625,0.0052490234375,7.551501238446202e-05,0.999999864026864,0.0004761234011005,0.0003368407597108,0.0011754416070523,0.0004050180570632,0.083317128030303,7.550414430846997e-05,0.0833654916666666,0.0831929666666666,BENIGN,1.0,0.0,N/A
0.0008087281605249,0.0009422334275566,0.0,3.513678751379119e-06,3.10077519379845e-06,1.164274322169059e-07,0.0016116035455278,0.0193704600484261,0.0067348165968363,0.0,0.0042011970534069,0.0395021645021645,0.0167021815907289,0.0,0.0057614015864955,0.4000035380696299,0.00094223323911,0.0,0.00094223323911,0.0009422415645904,0.0,0.0,0.0,0.0,8.333333263888889e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998643722974568,0.9947268444621724,2.948391357666667e-06,4.4225870365e-06,0.0294334069168506,0.0029411764705882,0.0196489725993751,0.0040267290934013,1.6205357142857143e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0261986301369863,0.0067348165968363,0.0167021815907289,0.9998643722974568,0.0,3.1079214858226725e-06,3.513678751379119e-06,1.1641881518214709e-07,0.0,0.0,0.0,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0067597467002365,0.0002681666934833,0.0,7.027357502758238e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057609217474795,0.400018652076598,0.00013413331992,0.0002024593472877,0.00023529997647,3.297499642770872e-05,0.0,0.0,0.0,0.0,8.333333263888889e-09,3.286666666666667e-05,3.286666666666667e-05,0.0,3.286666666666667e-05,3.286666666666667e-05,0.0,0.0,0.9998643726699356,0.9947268852242996,1.0362264776666668e-05,3.108679433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,0.9998643726699356,0.0,0.0,7.027357502758238e-06,0.0,0.0065765380859375,0.0012969970703125,0.0,0.9999998863786124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0008087281605249,1.966666863333353e-06,4.808547674345917e-06,7.027357502758238e-06,5.891472868217054e-06,2.8070175438596494e-07,0.0015310233682514,0.0184019370460048,0.0063980757669944,0.0,0.0050644567219152,0.0476190476190476,0.0201341367121116,0.0,0.0063010081613058,0.4035714285719999,7.22222150027785e-07,5.344900246462264e-07,1.1583332175000117e-06,5.083332782638949e-07,4e-07,4e-07,0.0,4e-07,4.0833332993055554e-07,4.083333333333333e-07,4.083333333333333e-07,0.0,4.083333333333333e-07,4.083333333333333e-07,0.0,0.0,0.9998643729182548,0.994726862990412,0.0029761904763333,0.0044642857144999,0.027961736571008,0.0035455278001611,0.0223458904071325,0.0057880161181796,3.348214285714286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0248287671232876,0.0063980757669944,0.0201341367121116,0.9998643729182548,4.808547674345917e-06,5.905050823063077e-06,7.027357502758238e-06,2.806809790692861e-07,0.0,0.0,5.034334158964135e-06,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0013427939269092,8.05000080500008e-06,4.808547674345917e-06,7.027357502758238e-06,0.0002282170542635,9.218500797448166e-07,0.059307010475423,0.7128329297820823,0.2478412507635762,0.0,0.0166321362799263,0.1563852813852813,0.0661223353386393,0.0,0.0075332807964474,0.4008385744234,2.749999725000028e-06,5.990705317216981e-06,7.633332570000078e-06,1.249999864583348e-07,4e-07,4e-07,0.0,4e-07,4.0833332993055554e-07,1.6666666666666667e-08,1.6666666666666667e-08,0.0,1.6666666666666667e-08,1.6666666666666667e-08,0.0,0.0,0.9998643729182548,0.994726862990412,0.0006988120196666,0.0010482180295,0.2126563649742457,0.059307010475423,0.384811643769724,0.1369444613263728,0.01874315625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.4275684931506849,0.2478412507635762,0.0661223353386393,0.9998643729182548,4.808547674345917e-06,0.0002287430213565,7.027357502758238e-06,9.21781851716178e-07,0.0,0.0,5.034334158964135e-06,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.9999,1e-04,N/A
0.0012207217517357,0.0757537659087099,2.8851286046075503e-05,2.108207250827472e-05,3.875968992248062e-06,1.851196172248804e-05,0.0008058017727639,0.0,0.0012026458208876,0.000910625620868,0.2520718232044199,0.0,0.4426078121543177,0.3242152774102776,0.0057615373674075,0.4000002860147897,0.0063129042295429,0.0216834069457547,0.052813203052013,1.333333188888905e-07,0.06216275,0.0103604583333333,0.0300420842298578,0.0528131083333333,3.333333305555556e-08,0.0135980666666666,0.0027196133333333,0.0087936518262967,0.0135868083333333,5.833333333333333e-08,0.0,0.0,0.9998643763947228,0.9947269482203144,2.566799396666667e-07,3.30017065e-07,0.0,0.1764705882352941,0.3209607387036026,0.3538595451060651,0.1251456075892857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3072444678767123,0.0012026458208876,0.4426078121543177,0.9998643763947228,2.8851286046075503e-05,3.88490185727834e-06,2.108207250827472e-05,1.8510591613961383e-05,0.0039215087890625,0.003509521484375,2.517167079482068e-05,0.999999864026864,0.011026998761013,0.0,0.011026998761013,0.011026998761013,0.0528131083333333,0.0,0.0528131083333333,0.0528131083333333,ATTACK,0.0,1.0,DoS_DDoS
0.0008087281605249,0.0002824416949108,4.808547674345917e-06,7.027357502758238e-06,4.496124031007752e-06,1.9457735247208933e-07,0.0011684125705076,0.0140435835351089,0.0048827420327063,0.0,0.0035105893186003,0.033008658008658,0.0139566174936228,0.0,0.0057634722573883,0.40002361205396,9.421387949527872e-05,0.0002301538931603,0.000282016638465,1.333333188888905e-07,4e-07,4e-07,0.0,4e-07,4.0833332993055554e-07,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,0.0,0.0,0.999864373663212,0.9947268852242996,1.9676711626666668e-05,2.951506744e-05,0.0213392200147167,0.0024576954069298,0.0161044520520369,0.0037043303149586,1.3714285714285714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0178938356164383,0.0048827420327063,0.0139566174936228,0.999864373663212,4.808547674345917e-06,4.506486154442875e-06,7.027357502758238e-06,1.9456295140030057e-07,0.0,0.0,5.034334158964135e-06,0.9999998863786124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0012207217517357,0.5163780349711369,4.808547674345917e-06,0.0,9.302325581395348e-07,0.0,0.0002417405318291,0.0029055690072639,0.0010102224895254,0.0,0.0,0.0,0.0,0.0,0.0057609218404496,0.400000006455221,0.5166667149999952,0.0,0.5166667149999952,0.5166667190277722,0.5166666666666667,0.5166666666666667,0.0,0.5166666666666667,0.5166666706944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998643729182548,0.9947268259339326,1.0758701666666668e-08,0.0,0.0044150110375275,0.0002417405318291,0.0023116438352206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0030821917808219,0.0010102224895254,0.0,0.9998643729182548,4.808547674345917e-06,9.323764457468016e-07,0.0,0.0,0.5012664794921875,0.0,5.034334158964135e-06,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
0.0008087281605249,0.0010597417726408,0.0,3.513678751379119e-06,3.3333333333333333e-06,2.2169059011164282e-07,0.0017324738114423,0.0208232445520581,0.007239927841599,0.0,0.0079995395948434,0.0752164502164502,0.0318027841248127,0.0,0.0057616088821228,0.4000031457174979,0.0010597415606925,0.0,0.0010597415606925,0.0010597498851937,0.0,0.0,0.0,0.0,8.333333263888889e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998643722974568,0.9947268444621724,2.621431249e-06,3.932146873499999e-06,0.0316409124356144,0.0056003223207091,0.0288955479402576,0.0117141210005229,0.0001371428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0385273972602739,0.007239927841599,0.0318027841248127,0.9998643722974568,0.0,3.341015597259373e-06,3.513678751379119e-06,2.2167418233312935e-07,0.0,0.0,0.0,0.999999864026864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,1.0,0.0,N/A
